mm1,mm2,met1,met2,nmi_m1_m2
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
LP,ML,2,3,0
